translation_id,book_id,chapter,verse,text,heading,is_paragraph,is_poetry,footnote
1,18,2,12,"đoạn tôi chỗi dậy ban đêm, tôi và ít người đi với tôi, nhưng tôi không báo cho người nào biết điều Thiên Chúa của tôi đã giục lòng tôi làm cho Yêrusalem. Tôi không đem theo tôi con vật nào ngoại trừ con vật tôi cỡi.",,False,False,
1,18,2,13,"Tôi ra nơi Cổng thung lũng ban đêm, (qua) trước mặt Giếng Rồng, rồi đến Cổng-Rác; tôi thị sát tường thành Yêrusalem: đều hủng hê những lỗ và các cổng thì bị lửa thiêu.",,False,False,
1,18,2,14,"Tôi qua Cổng-Giếng, Bể-Vua, thì không còn chỗ cho con vật tôi cỡi qua nữa.",,False,False,
1,18,2,15,"Nên dọc theo khe, tôi cứ đi lên ban đêm và thị sát tường thành; đoạn tôi quay lại phía Cổng thung lũng mà về.",,False,False,
1,18,2,16,"Các nhà chức trách không biết tôi tôi đã đi đâu và làm gì. Cho đến bấy giờ tôi vẫn chưa báo cho người Dothái, hàng tư tế, các thân hào, các nhà chức trách và những ai có chức vụ biết một điều gì.",,False,False,
1,18,2,17,"Bấy giờ tôi nói với họ: ""Các ông thấy cảnh khốn nạn ta đã lâm phải, vì Yêrusalem đã ra hoang tàn, các cổng bị lửa thiêu. Ði nào! Ta hãy xây lại tường Yêrusalem. Ðừng để mình mang nhục như thế nữa!""",,False,False,
1,18,2,18,"Tôi báo cho họ biết là có tay nhân lành Thiên Chúa của tôi trên tôi, một trật (tôi báo cả) những lời vua đã nói với tôi. Họ liền nói: ""Ta hãy chỗi dậy mà xây đi!"" Và họ đã mạnh mẽ tra tay vào việc tốt lành ấy.",,False,False,
1,18,2,19,"Sanballat, người Khôrôni, Tôbiya tên bầy tôi gốc Ammon và Geshem người árập nghe tin thì nhạo cười khinh mạt chúng tôi. Chúng nói: ""Chúng bay làm gì đó? Dễ chừng chúng bay muốn làm loạn với Ðức Vua sao?""",,False,False,
1,18,2,20,"Và tôi trả lời cho họ và bảo họ: ""Thiên Chúa trên trời sẽ ban cho chúng tôi được may mắn thành công; và chúng tôi, tôi tớ của Người, chúng tôi sẽ chỗi dậy xây cất. Còn các ông, các ông không có phần nào, hay quyền lợi hay kỷ niệm gì ở Yêrusalem"".",,False,False,
1,18,3,1,"Êlyashib thượng tế chỗi dậy làm một với các tư tế anh em ông, và họ xây Cổng Cừu; họ thưng ván dựng cánh cửa, cho tiếp mãi đến Cổng Trăm và Tháp Khananel.",Sổ các toán xây cất,True,False,
1,18,3,2,"Xây tiếp bên có những người Yêrikhô; rồi xây tiếp b6n có Zakhur, con của Imri.",,False,False,
1,18,3,3,"Con cái Hassơnaah xây Cổng Cá; họ thưng ván, dựng cánh cửa, then chốt và đòn chắn.",,False,False,
1,18,3,4,"Rồi tiếp bên họ, để tu bổ, là Mơshullam, con của Bêrêkyah, con của Meshêzabel; tiếp bên nữa, để tu bổ là Sađok, con của Baanah.",,False,False,
1,18,3,5,"Tiếp bên, để tu bổ là người Tơqoa; nhưng hàng quí phái của họ không chịu giơ cổ phục dịch chủ ông của họ.",,False,False,
1,18,3,6,"Yôyađa con của Pasêakh và Mơshullam con của Bơsôdya tu bổ Cổng Yishanah; họ thưng ván, dựng cánh cửa, then chốt, đón chắn.",,False,False,
1,18,3,7,"Và tiếp bên để tu bổ, là Mơlatya người Gabaôn, Yađôn người Mơrômôt, (và) những người Gabaôn, Mispa, gần bên tòa Tổng trấn vùng Bên-kia-Sông.",,False,False,
1,18,3,8,"Và tiếp bên để tu bổ, là Uzziel người thuộc phường thợ kim hoàn. Và tiếp bên, để tu bổ là Khananyah, thuộc nhóm thỡ chế hương thơm; họ trùng tu Yêrusalem mãi đến Tường-Rộng.",,False,False,
1,18,3,9,"Và tiếp bên, để tu bổ là Rơphaya con của Khur, viên cai nửa khu Yêrusalem.",,False,False,
1,18,3,10,"Và tiếp bên, để tu bổ là Khattush, con của Khashabnya.",,False,False,
1,18,3,11,"...Malkiya, con của Kharim và Khashub, con của Pakhat-Moab tu bổ đoạn thứ hai tới tận Tháp Lò.",,False,False,
1,18,3,12,"Và tiếp bên, để tu bổ là Shallum, con của Khallokhesh, viên cai nửa khu Yêrusalem, ông làm một với các con gái ông.",,False,False,
1,18,3,13,"Cổng thung lũng thì có Khanun và dân cư Zanôakh tu bổ. Họ xây lại và dựng cánh cửa, then chốt và đòn chắn, kèm với một ngàn xích tường thành cho đến Cổng Rác.",,False,False,
1,18,3,14,"Cổng Rác thì có Malkiya, con của Rêkab, viên cai hạt Bet-ha-Karem tu bổ. Ông xây và dựng cánh cửa, then chốt và đòn chắn.",,False,False,
1,18,3,15,"Cổng Giếng thì có Shallum con của Kol-Khozeh, viên cai một nửa hạt Mispa. Ông xây, lợp mái và dựng cánh cửa, then chốt và đòn chắn, làm một với tường thành Bể Cống, gần Vườn Vua, và cho đến tầng cấp từ thành Ðavit xuống.",,False,False,
1,18,3,16,"Sau ông, Nêhêmya con của Azbuq, viên cai một nửa hạt Bet-Xur, tu bổ cho đến phía trước những ngôi mộ Ðavit, đến Bể cạn và Trại binh.",,False,False,
1,18,3,17,"Sau ông có các Lêvit, Rơkhum con của Bani lo tu bổ; và tiếp bên, để tu bổ có Khashabya, viên cai một nửa hạt Qơila, thay cho hạt ông.",,False,False,
1,18,3,18,"Sau ông có anh em của họ tu bổ: Binnui con của Khênađađ, viên cái một nửa hạt Qơila.",,False,False,
1,18,3,19,"Tu bổ bên cạnh ông có Êzer, con của Yêshua, viên cai Mispa nơi đoạn thứ hai đối diện với (kho) quân trang nơi góc (thành).",,False,False,
1,18,3,20,"Sau ông, Baruk, con của Zabbai tu bổ đoạn thứ hai từ góc (thành) đến cửa ngõ nhà thượng tế Êlyashib.",,False,False,
1,18,3,21,"Sau ông, Mơrêmôt, con của Uriya, con của Haqos, tu bổ đoạn thứ hai từ cửa ngõ nhà Êlyashib cho đến mút cuối nhà Êlyashib.",,False,False,
1,18,3,22,"Sau ông lo tu bổ, có các tư tế, những người ở ngoại ô.",,False,False,
1,18,3,23,"Sau họ, Benyamin và Khashub tu bổ đằng trước nhà họ. Sau họ Azaryah con của Maasêya, con của Ananya tu bổ bên cạnh nhà ông.",,False,False,
1,18,3,24,"Sau ông, Binnui, con của Khênađađ tu bổ đoạn thứ hai từ nhà Azaryah đến Góc thành và Giác đỉnh.",,False,False,
1,18,3,25,"Sau ông, Palal, con của Uzai tu bổ phía trước Góc thành và Tháp-Trên nhô ra từ Ðền vua, gần bên sân lao xá; sau ông có Pơđaya, con của Parơosh tu bổ.",,False,False,
1,18,3,26,Các người hiến thân cư trú ở Ophel - cho đến trước Cổng Nước ở về phía Ðông và Tháp Nhô.,,False,False,
1,18,3,27,"Sau ông, người Tơqoa tu bổ đoạn thứ hai, từ đằng trước Tháp Lớn nhô ra cho đến tường của Ophel.",,False,False,
1,18,3,28,"Bên trên Cổng Ngựa, các tư tế lo tu bổ mỗi người đằng trước nhà mình.",,False,False,
1,18,3,29,"Sau đó Sađok con của Immer tu bổ đằng trước nhà ông. Tu bổ sau ông là Shơmayah con của Shơkanya, viên canh Cổng Ðông.",,False,False,
1,18,3,30,"Sau ông, Khananya con của Shêlêmya và Khanun con thứ sáu của Xalaph tu bổ đoạn thứ hai. Sau họ, Mơshullam con của Bêrêkya tu bổ phía đằng trước biệt thự của ông.",,False,False,
1,18,3,31,"Sau ông, Milkiya thuộc nhóm thợ kim hoàn tu bổ cho đến nhà những người hiến thân và lái buôn, đối diện với Cổng Miphqađ, và cho đến Góc Giác đỉnh.",,False,False,
1,18,3,32,Và các thợ kim hoàn và lái buôn tu bổ khoảng giữa Cóc Giác đỉnh và Cổng cừu.,Phản ứng nơi những kẻ thù địch với Dothái,False,False,
1,18,3,33,"Xảy ra là khi Sanballat nghe biết chúng tôi xây lại tường thành, thì y bừng giận và tức tối lắm; và y nhạo cười người Dothái.",,True,False,
1,18,3,34,"Y phân phô trước mặt anh em và hàng phú hào khá giả Samari, y nói: ""Lũ đốn mạt Dothái ấy làm gì? Dễ chừng chúng sẽ tô trét rồi tế lễ và hoàn tất nội ngày nay sao? Dễ chừng chúng sẽ làm cho sống lại những viên đá lôi ra từ đống vụn và thiêu cháy ấy sao?""",,False,False,
1,18,3,35,"Tôbiya, người Ammon ở bên cạnh ông thêm vào: ""Chúng cứ việc xây đi! Nhưng rồi một con chồn leo lên cũng làm đổ tường thành đá ấy"".",,False,False,
1,18,3,36,"Xin hãy nghe, lạy Thiên Chúa của chúng tôi, vì chúng tôi bị khinh bạc. Xin quật lại trên đầu chúng, nỗi nhục nhã chúng làm (cho chúng tôi), xin phó nộp chúng cho nạn nhà tan cửa nát nơi đất tù đày.",,False,False,
1,18,3,37,"Xin đừng dung tội chúng, và lỗi chúng làm, đừng xóa đi trước nhan Người, vì chúng đã mạ lị những người xây cất.",,False,False,
1,18,3,38,"Vậy chúng tôi đã xây tường thành và tất cả tường đã được làm liền, lên được nửa. Và dân đặt cả lòng trí vào công việc.",,False,False,
1,18,4,1,"Và khi Samballat, Tôbiya, và người Árập, Ammon, Asđôđ nghe tin là tường thành của Yêrusalem đã líp lại dần dần, các lỗ hở đã bắt đầu hàn lại, thì họ tức tối lắm.",,True,False,
1,18,4,2,Hết thảy chúng hùa rập với nhau để đến đánh Yêrusalem và gây rối (cho tôi).,,False,False,
1,18,4,3,Chúng tôi đã khẩn cầu với Thiên Chúa của chúng tôi và đặt quân canh ngày đêm chống lại họ.,,False,False,
1,18,4,4,"Yuđa nói: ""Sức phu khuân vác đã nhoài, gạch đá vụn lại lắm, chúng ta sẽ không có thể xây lại tường thành"".",,False,False,
1,18,4,5,"Thù địch của chúng tôi nói: ""Chúng sẽ không hay không thấy gì, cho đến khi chúng ta tới giữa chúng. Chúng ta sẽ giết chúng và bắt phải bỏ dở công việc"".",,False,False,
1,18,4,6,"Khi những người Dothái ở bên cạnh chúng đến, họ bảo chúng tôi đến mười lần: ""Từ mọi chỗ chúng ở, chúng tiến lên đánh ta"".",,False,False,
1,18,4,7,"Bấy giờ, ở bên phía dưới chỗ sau tường thành, nơi những chỗ trống, tôi đặt dân theo chi họ, với gươm đồng và cung nỏ của họ.",,False,False,
1,18,4,8,"Thấy họ sợ, tôi đã chỗi dậy mà nói với hạng thân hào và các người chức trách cùng dân chúng còn lại: ""Ðừng sợ chúng! Hãy nhớ đến Chúa tể lớn lao, đáng sợ, và hãy chiến đấu cho anh em, con trai con gái các ông, cho vợ, cho nhà cửa các ông"".",,False,False,
1,18,4,9,"Khi kẻ thù chúng tôi nghe tin là chúng tôi đã biết được và Thiên Chúa đã đập bể mưu cơ của chúng, thì chúng đã rút lui và chúng tôi hết thảy đã trở lại tường thành, người nào việc nấy.",,False,False,
1,18,4,10,"Từ ngày ấy, một nửa đinh tráng của tôi thì lo làm việc và một nửa thì cầm sẵn đòng, khiên mộc, cung nỏ, áo giáp hận thuẫn cho toàn thể nhà Yuđa,",,False,False,
1,18,4,11,"đang lo xây tường thành.Những người khuân vác vật liệu cũng được võ trang: m65t tay làm việc, và một tay cầm sẵn khí giới.",,False,False,
1,18,4,12,"Còn những người xây cất, thì mỗi người có thắt gươm bên sườn mà lo xây cất. Người thổi loa thì ở bên tôi.",,False,False,
1,18,4,13,"Và tôi nói với các thân hào cùng những người chức trách và dân chúng còn lại: ""Công việc thì nhiều và lan rộng. Chúng ta phải phân tán trên cả tường thành, xa nhau.",,False,False,
1,18,4,14,"Vậy hễ các ông nghe tiếng loa thổi ở đâu thì hãy tập họp lại đó với chúng tôi. Thiên Chúa của ta sẽ chiến đấu cho chúng ta"".",,False,False,
1,18,4,15,Chúng tôi làm công việc từ lúc rạng đông cho đến lúc sao mọc.,,False,False,
1,18,4,16,"Nhân dịp ấy, tôi cũng bảo dân: ""Mỗi người với đinh tráng của mình sẽ lưu lại trong thành Yêrusalem ban đêm; chúng ta sẽ dùng đêm để canh gác và ngày để làm việc"".",,False,False,
1,18,4,17,"Còn tôi, anh em tôi và đinh tráng của tôi cùng quân canh tháp tùng tôi, chúng tôi đã không hề cởi áo. Mỗi người luôn sẵn nơi tay khí giới của mình.",,False,False,
1,18,5,1,"Xảy có lời lên dân và vợ họ, ta thán não nuột về anh em họ, những người Dothái.",Những khó khăn về mặt xã hội,True,False,
1,18,5,2,"Có người nói: ""Con trai, con gái ch1ung tôi, chúng tôi phải bán đợ để có lúa ăn mà sống!""",,False,False,
1,18,5,3,"lại có những kẻ nói: ""Chúng tôi phải bán đợ ruộng đất, vườn nho, nhà cửa để có lúa trong thời đói kém"".",,False,False,
1,18,5,4,"Cũng có những người nói: ""Chúng tôi phải cầm thế ruộng đất vườn nho (để) vay bạc nộp thuế cho vua,",,False,False,
1,18,5,5,"dẫu rằng chúng tôi (xương) thịt như anh em chúng tôi; con cái chúng tôi có khác gì con cái họ; thế mà kìa chúng tôi phải bắt con trai con gái chúng tôi làm nô lệ; và con gái chúng tôi, có đứa bị hiếp đáp mà chúng tôi đành chịu bó tay, và ruộng đất vườn nho của chúng tôi thì thuộc về người khác"".",,False,False,
1,18,5,6,Tôi rất lấy làm phẫn uất khi nghe họ ta thán và (nghe) các lời ấy.,,False,False,
1,18,5,7,"Xảy những lo nghĩ, tôi đã quở mắng các thân hào và hàng chức trách, tôi bảo họ: ""Các ông đã chất gánh nặng cho nhau, cho những anh em của các ông!"" Ðoạn tôi đã triệu tập đại hội.",,False,False,
1,18,5,8,"Tôi nói với họ: ""Chúng tôi đã phải mua chuộc anh em chúng tôi, những người Dothái bị bán cho dân ngoại; còn các ông, các ông đi bán anh em các ông và họ lại bị bán cho chúng tôi!"" Họ đã làm thinh, không kiếm ra được một lời (đáp lại).",,False,False,
1,18,5,9,"Tôi lại nói: ""Không hay gì điều các ông làm đó. Há các ông lại không phải đi trong sự kính sợ Thiên Chúa của chúng ta để tránh lời sỉ mạ của các dân ngoại thù ghét ta sao?",,False,False,
1,18,5,10,"Cả tôi và anh em tôi cùng các binh tráng của tôi, chúng tôi đã cho họ vay bạc và lúa. Vậy chúng ta hãy tha món nợ đó!",,False,False,
1,18,5,11,"Ngay hôm nay, các ông hãy hoàn lại cho họ ruộng đất, vườn nho, vườn dầu và nhà cửa họ, và tha cho họ món nợ bạc, lúa, rượu, dầu các ông đã cho họ vay"".",,False,False,
1,18,5,12,"Họ đã nói: ""Chúng tôi xin hoàn lại và sẽ không đòi gì sốt; chúng tôi sẽ làm theo điều ông vừa nói"". Tôi liền cho gọi các tư tế đến và bắt họ thề phải làm như lời họ nói.",,False,False,
1,18,5,13,"Tôi cũng đã rũ vạt áo mà nói: ""Thiên Chúa sẽ rũ thế này bất cứ người nào không giữ lời thề, (cho tan hoang) nhà cửa công lao nó! Cũng như thế này, nó sẽ bị rũ sạch, trống không!"" Và toàn thể đại hội thưa: ""Amen!"" Ðoạn người ta ngợi khen Yavê. Và dân đã thi hành theo lời đã nói.",,False,False,
1,18,5,14,"Hơn nữa, từ ngày tôi được lệnh làm tổng trấn trong xứ Yuđa - từ năm hai mươi đến năm ba mươi hai đời vua Artaxerxes, trong vòng mười hai năm, tôi và anh em tôi đã không ăn lương bổng tổng trấn.",,False,False,
1,18,5,15,"Những tổng trấn đầu tiên trước tôi đã áp bức dân, mỗi ngày lấy bánh rượu, bốn mươi seqel bạc; đinh tráng của họ lộng hành trên dân. Tôi đã không làm thế vì lòng kính sợ Thiên Chúa.",,False,False,
1,18,5,16,"Tôi cũng đã tra tay vào việc tu bổ tường thành; ruộng đất tôi không tậu, và tất cả các đinh tráng của tôi đều có mặt ở đây mà làm việc.",,False,False,
1,18,5,17,"Các thân hào và hàng chức trách nơi bàn tôi là một trăm năm mươi người, lại thêm những người từ các dân xung quanh đến.",,False,False,
1,18,5,18,"Và những gì phải hạ mỗi ngày - một bò,s áu cừu chọn lọc, với gà vịt - tôi đều đãi thọ; và cứ mười ngày, (thêm) những vò rượu đầy dư dật. Dẫu thế, tôi cũng đã không đòi lương bổng tổng trấn, vì việc phục dịch đã nặng rồi trên dân này.",,False,False,
1,18,5,19,"Xin nhớ đến tôi, lạy Thiên Chúa của tôi, mà giáng phúc cho tôi, cho tôi được phúc mọi điều tôi đã làm cho dân này.",,False,False,
1,18,6,1,Khi Sanballat và Tôbiya cùng Gêshem người Árập và những kẻ thù khác của chúng tôi nghe biết là tôi đã xây tường thành và không còn lỗ hổng nào nơi tường thành nữa - đến bây giờ tôi vẫn không lắp cánh cửa nơi các cổng -,"Những âm mưu của địch thù

Hoàn tất tường thành",True,False,
1,18,6,2,"Sanballat và Gêshem sai người đến với tôi mà rằng: ""Ðến! Ta hãy gặp nhau ở Kơphirim trong cánh đồng Ônô"". Nhưng chúng mưu chước hại tôi.",,False,False,
1,18,6,3,"Tôi đã sai sứ đến với chúng mà rằng: ""Tôi đang bận việc quan trọng nên không thể xuống được. làm sao để công việc dừng lại, khi tôi bỏ dở mà xuống nơi các ông?""",,False,False,
1,18,6,4,Chúng gửi đến cho tôi bốn lần cũng một lời mời ấy và tôi đã trả lời họ y như trên.,,False,False,
1,18,6,5,Sanballat gửi đến tôi lần thứ năm cũng lời mời ấy với một đinh tráng cầm tay một phong thư bỏ ngỏ.,,False,False,
1,18,6,6,"Trong thư có viết: ""Người ta nghe đồn trong các dân tộc - và Gashmu nói thế - là ông và người Dothái tính làm loạn vì thế mới xây tường thành; còn ông, ông sẽ làm vua họ, cũng theo những tin đồn ấy,",,False,False,
1,18,6,7,"ông cũng đã cử những tiên tri phải rao truyền về ông ở Yêrusalem rằng: Có vua ở Yuđa. Và bây giờ các tin đồn ấy sẽ được báo cáo cho Ðức Vua. Vậy giờ ông hãy đến để chúng tôi bàn bạc với nhau"".",,False,False,
1,18,6,8,"Tôi đã sai người đến với hắn mà rằng: ""Không hề có điều gì như lời ông nói đó, chính ông tự ý bịa ra thôi!""",,False,False,
1,18,6,9,"Quả thế hết thảy chúng muốn làm chúng tôi khiếp sợ, tưởng rằng: ""Tay họ sẽ buông lơi công việc và việc sẽ không thành"". Trái lại, tôi càng phấn chấn mạnh tay.",,False,False,
1,18,6,10,"(Ngày nọ) tôi đến nhà của Shơmayah, con của Ðơlayah, con của Môhêtabơel, vì hắn bị ngăn trở (không đến được). Hắn nói: ""Cùng nhau ta phó hội nơi Nhà Thiên Chúa, tận bên trong Ðền thờ, và ta hãy đóng chặt cánh cửa Ðền thờ, vì chúng sẽ đến giết ông, đêm nay chúng sẽ đến giết ông"".",,False,False,
1,18,6,11,"Nhưng tôi nói: ""Một người như tôi lại chạy trốn sao? Và ai như tôi lại vào Ðền thờ để thoát mạng? Tông không vào!""",,True,False,
1,18,6,12,"Và tôi đã nghiệm ra là không phải Thiên Chúa đã sai hắn; trái lại, hắn có nói tiên tri, ấy chẳng qua là Tôbiya và Sanballat đã mua chuộc hắn.",,False,False,
1,18,6,13,"Hắn bị mua chuộc để làm gì? Ðể làm tôi khiếp sợ mà làm như họ muốn và phạm tội, rồi tôi bị xấu tiếng để chúng có thể nhục mạ tôi.",,False,False,
1,18,6,14,"Lạy Thiên Chúa của tôi, xin hãy nhớ, đến Tôbiya và Sanballat, chiếu theo các hành vi này của chúng, và cả Nôađyah nữ tiên tri cùng các tiên tri khác, những kẻ đã muốn làm khiếp sợ.",,False,False,
1,18,6,15,"Tường thành đã xong xuôi hai mươi làm tháng Êlul, trong vòng năm mươi hai ngày.",,False,False,
1,18,6,16,"Khi tất cả các quân thù của chúng tôi nghe tin và các dân tộc xung quanh thấy thế, thì thật là một sự lạ cả thể trước mắt chúng. Chúng nhận biết là do bởi Thiên Chúa mà công việc ấy đã thành sự được.",,False,False,
1,18,6,17,"Cũng trong những ngày ấy, hàng thần hào Yuđa đã thư từ đi lại nhiều với Tôbiya và thư của Tôbiya cũng đến với họ;",,False,False,
1,18,6,18,"vì có nhiều người ở Yuđa về phe với hắn, bởi hắn là rể của Shơkanyah, con của Ara, và Yơhôkhanan con hắn, đã cưới con gái của Mơshullam, con của Bêrêkyah.",,False,False,
1,18,6,19,Họ dám nói tốt về hắn trước mặt tôi và mách lại cho hắn các lời lẽ của tôi. Tôbiya đã gửi thư để làm tôi khiếp sợ.,,False,False,
1,18,7,1,"Khi tường thành đã xây rồi, và tôi đã dựng cánh cổng, thì các người canh cổng nhậm chức,",,True,False,
1,18,7,2,"và tôi đặt cai Yêrusalem: Khanani anh (em) tôi, và Khananyah: viên trưởng thành trì, vì ông thật là người trung tín và kính sợ Thiên Chúa hơn lắm người khác.",,False,False,
1,18,7,3,"Và tôi bảo họ: ""Các cổng thành Yêrusalem không được mở trước khi mặt trời đã nóng; và phải đóng lại cài then khi mặt trời còn cao. Phải lấy dân cư Yêrusalem mà đặt những phiên canh, người thì nơi trạm canh, người thì đàng trước nhà mình"".",Tái lập cư Yêrusalem,False,False,
1,18,7,4,"Thành rộng thênh thang và lớn thật, nhưng bên trong dân lại ít, không có mấy nhà tái thiết.",,True,False,
1,18,7,5,"Thiên Chúa của tôi đã giục lòng tôi triệu tập lại các thân hào, hàng chức trách và dân chúng để kê sổ danh bộ. Tôi đã tìm thấy danh sách những người hồi hương buổi đầu, và tôi thấy ghi trong ấy thế này:",Danh sách những người hồi hương đầu tiên,False,False,
1,18,7,6,"Ðây là những người trong hạt đã từ chốn lưu đày hồi hương - những người, Nabukôđônôsor vua Babel đã bắt đi đày - và họ đã trở về Yêrusalem và Yuđa, ai về thành nấy.",,True,False,
1,18,7,7,"Những người đến với Zôrôbabel, Yôsua, Nêhêmya, Azarya, Raamyah, Nakhamani, Morđôkai, Bilshan, Mispêrêt, Bigvai, Nơkhum, Baanah.",,False,False,
1,18,7,8,Số những người thuộc dân Israel: con cái của Parơosh: hai ngàn một trăm bảy mươi hai;,,False,False,
1,18,7,9,con cái của Shơphatyah: ba trăm bảy mươi hai;,,False,False,
1,18,7,10,con cái của Arakh: sáu trăm năm mươi hai;,,False,False,
1,18,7,11,con cái của Pakhat-Moab (tức là) con cái của Yôsua và Yôab: hai ngàn tám trăm mười tám;,,False,False,
1,18,7,12,con cái của Êlam: một ngàn hai trăm năm mươi bốn;,,False,False,
1,18,7,13,con cái của Zattu: tám trăm bốn mươi lăm;,,False,False,
1,18,7,14,con cái của Zakkai: bảy trăm sáu mươi;,,False,False,
1,18,7,15,con cái của Binnui: sáu trăm bốn mươi tám;,,False,False,
1,18,7,16,con cái Bêbai: sáu trăm hai mươi tám; 17 con cái của Azgađ: hai ngàn ba trăm hai mươi hai;,,False,False,
1,18,7,18,con cái của Ađoniqam: sáu trăm sáu mươi bảy;,,False,False,
1,18,7,19,con cái của Bigvai: hai ngàn lẻ sáu mươi bảy;,,False,False,
1,18,7,20,con cái của Ađin: sáu trăm năm lăm;,,False,False,
